doc_type,category,x,y
patents,physical_ai_risks,10.63613,14.535128
patents,physical_ai_risks,10.33478,12.93574
patents,physical_ai_risks,11.188261,14.688108
patents,physical_ai_risks,10.306968,14.360441
patents,physical_ai_risks,9.398566,13.000167
patents,physical_ai_risks,10.6578,12.744125
patents,physical_ai_risks,12.237116,12.247856
patents,physical_ai_risks,11.213915,14.725343
patents,physical_ai_risks,10.775204,14.497315
patents,physical_ai_risks,10.572361,14.210072
patents,physical_ai_risks,11.067884,13.693199
patents,physical_ai_risks,11.410397,13.920005
patents,physical_ai_risks,10.606753,14.210699
patents,physical_ai_risks,11.19398,13.183993
patents,physical_ai_risks,10.7068,14.719049
patents,physical_ai_risks,10.63646,14.380188
patents,physical_ai_risks,10.371213,13.947282
patents,physical_ai_risks,11.070343,10.154109
patents,physical_ai_risks,11.103096,13.708948
patents,physical_ai_risks,10.868456,14.2257595
patents,physical_ai_risks,10.324765,14.276881
patents,physical_ai_risks,10.485571,14.047067
patents,physical_ai_risks,10.884286,14.384763
